State Name,Date,All-Reported Spending per Child (2023 Dollars),State Spending per Child (2023 Dollars),Total All-Reported Spending (2023 Dollars),Total State Pre-K Spending (2023 Dollars),Year,Number of 3-year-olds Enrolled in State Pre-K,Number of 4-year-olds Enrolled in State Pre-K,Percentage of 3-year-olds Enrolled in State Pre-K,Percentage of 4-year-olds Enrolled in State Pre-K,Total State Pre-K Enrollment,Standards Met,percentage
Washington,2013-01-01,9496.45,9031.62,79684685.45,75784317.77,2013,1150.0,7241.0,1.0,8.0,8391.0,8.0,80.0
Washington,2014-01-01,9013.4,8746.55,78786152.66,76453579.32,2014,1686.0,7055.0,2.0,8.0,8741.0,9.0,90.0
Washington,2015-01-01,10813.75,9828.77,109121564.65,99182113.3,2015,2963.0,7128.0,3.0,8.0,10091.0,9.0,90.0
Washington,2016-01-01,10742.59,10809.6,125591624.13,126375081.86,2016,3989.0,7702.0,4.0,9.0,11691.0,7.0,70.0
Washington,2017-01-01,10724.1,10644.37,125375442.38,124443377.89,2017,4110.0,7581.0,5.0,8.0,11691.0,8.0,80.0
Washington,2018-01-01,11438.42,11071.97,142877339.37,138299968.85,2018,4472.0,8019.0,5.0,9.0,12491.0,8.0,80.0
Washington,2019-01-01,11216.13,10816.81,151316791.38,145929574.12,2019,5059.0,8432.0,5.0,9.0,13491.0,8.0,80.0
Washington,2020-01-01,11387.77,11248.33,159428769.19,157476592.4,2020,5334.0,8666.0,6.0,9.0,14000.0,8.0,80.0
Washington,2021-01-01,18335.82,14046.27,178462633.79,174790778.37,2021,5567.0,9860.0,6.0,10.0,15505.0,7.5,75.0
Washington,2022-01-01,18377.44,13171.4,230685249.09,214405980.62,2022,5728.0,12321.0,6.0,13.0,18134.0,7.5,75.0
Washington,2023-01-01,17900.25,13259.36,275702300.0,251365472.84,2023,6906.0,13990.0,8.0,16.0,21052.0,7.5,75.0
West Virginia,2002-01-01,,6388.32,,43779134.07,2002,1767.86,5085.14,9.0,24.0,6853.0,5.0,50.0
West Virginia,2003-01-01,10074.73,6426.61,77847457.52,49658409.13,2003,1893.0,5834.0,9.0,28.999999999999996,7727.0,5.0,50.0
West Virginia,2004-01-01,13378.59,8223.53,105837992.16,65056351.64,2004,1370.0,6541.0,7.000000000000001,33.0,7911.0,6.0,60.0
West Virginia,2005-01-01,12878.47,7676.91,102770178.67,61261754.45,2005,902.0,7078.0,4.0,35.0,7980.0,6.0,60.0
West Virginia,2006-01-01,13775.9,7621.69,123211650.66,68168376.11,2006,896.0,8048.0,4.0,40.0,8944.0,7.0,70.0
West Virginia,2007-01-01,11314.24,7158.59,120598505.32,76303372.79,2007,1073.0,9586.0,5.0,46.0,10659.0,7.0,70.0
West Virginia,2008-01-01,12746.2,7434.79,155516341.31,90711864.85,2008,1709.0,9861.0,8.0,46.0,12201.0,7.0,70.0
West Virginia,2009-01-01,13339.44,7785.21,175213516.18,102258729.52,2009,1763.0,10844.0,9.0,51.0,13135.0,7.0,70.0
West Virginia,2010-01-01,13921.05,8149.81,193196362.28,113103042.52,2010,1823.0,11522.0,9.0,55.00000000000001,13878.0,8.0,80.0
West Virginia,2011-01-01,13486.02,8027.56,197529793.91,117579607.4,2011,1939.0,12188.0,9.0,57.99999999999999,14647.0,8.0,80.0
West Virginia,2012-01-01,12747.07,8375.21,194622209.85,127872714.7,2012,1907.0,12833.0,9.0,61.0,15268.0,8.0,80.0
West Virginia,2013-01-01,13087.81,7978.86,206394735.84,125826682.42,2013,1912.0,13394.0,9.0,62.0,15770.0,8.0,80.0
West Virginia,2014-01-01,12971.32,8248.81,200523612.64,127518420.38,2014,931.0,14149.0,5.0,69.0,15459.0,9.0,90.0
West Virginia,2015-01-01,13003.14,8313.44,198375978.32,126829805.45,2015,972.0,13779.0,5.0,68.0,15256.0,10.0,100.0
West Virginia,2016-01-01,12802.97,8423.48,193491218.38,127304000.27,2016,1003.0,13615.0,5.0,66.0,15113.0,9.0,90.0
West Virginia,2017-01-01,12365.73,8428.68,185757965.27,126615608.76,2017,1074.0,13393.0,5.0,65.0,15022.0,9.0,90.0
West Virginia,2018-01-01,12454.21,8138.44,188071078.38,122898634.83,2018,913.0,13716.0,5.0,67.0,15101.0,9.0,90.0
West Virginia,2019-01-01,13820.27,8822.51,187043555.63,119403809.93,2019,1150.0,11913.0,6.0,59.0,13534.0,9.0,90.0
West Virginia,2020-01-01,12437.68,7616.23,188331402.95,115324970.58,2020,1232.0,13391.0,6.0,68.0,15142.0,9.0,90.0
West Virginia,2021-01-01,14580.2,10460.59,174685370.42,125328304.81,2021,1015.0,10540.0,5.0,56.00000000000001,11981.0,9.0,90.0
West Virginia,2022-01-01,10872.18,6990.39,144252139.75,92748484.26,2022,1114.0,11707.0,6.0,63.0,13268.0,9.0,90.0
West Virginia,2023-01-01,10446.21,7053.07,143436939.0,96845695.0,2023,1178.0,12069.0,7.000000000000001,67.0,13731.0,9.0,90.0
Wisconsin,2002-01-01,,10259.45,,99957160.56,2002,12743.0,13504.0,1.0,19.0,14192.0,4.5,45.0
Wisconsin,2003-01-01,10259.45,9951.15,145005455.25,97924417.52,2003,670.0,16830.0,1.0,25.0,17500.0,4.5,45.0
Wisconsin,2004-01-01,9891.63,9604.91,140235339.61,94685277.0,2004,555.0,17604.0,1.0,26.0,18373.0,5.166666666666667,51.66666666666667
Wisconsin,2005-01-01,10311.26,9709.82,173884313.78,108695221.58,2005,609.0,19362.0,1.0,28.999999999999996,19971.0,5.0,50.0
Wisconsin,2006-01-01,9207.23,8725.06,182564467.53,117137812.21,2006,487.0,21713.0,1.0,32.0,22395.0,5.5,55.00000000000001
Wisconsin,2007-01-01,8725.06,8357.67,200095530.18,130580584.29,2007,550.0,24878.0,1.0,36.0,25488.0,5.0,50.0
Wisconsin,2008-01-01,8210.11,7771.68,222778818.15,140696069.72,2008,517.0,28471.0,1.0,40.0,29175.0,6.0,60.0
Wisconsin,2009-01-01,7771.68,7532.59,255129635.99,165944525.95,2009,675.0,34653.0,1.0,48.0,35392.0,6.0,60.0
Wisconsin,2010-01-01,8443.67,8428.63,292751597.6,190371973.53,2010,780.0,36724.0,1.0,50.0,39290.0,6.0,60.0
Wisconsin,2011-01-01,8428.63,8177.05,339469058.53,210468164.52,2011,756.55,40206.0,1.0,55.00000000000001,42395.0,6.0,60.0
Wisconsin,2012-01-01,8177.85,7967.55,351397046.68,214689134.02,2012,728.05,43917.01,1.0,60.0,47119.0,6.0,60.0
Wisconsin,2013-01-01,7967.55,7730.24,371522720.7,226435194.41,2013,737.91,46320.82,1.0,64.0,49687.0,5.666666666666667,56.666666666666664
Wisconsin,2014-01-01,7730.24,7501.38,378056144.6,230240695.04,2014,732.67,46323.1,1.0,66.0,49687.0,6.5,65.0
Wisconsin,2015-01-01,8166.1,8040.71,383387149.42,237801258.84,2015,543.78,44363.61,1.0,64.0,48623.0,6.5,65.0
Wisconsin,2016-01-01,8884.7,8940.12,386166380.74,246703672.68,2016,578.89,48859.11,1.0,71.0,51551.0,4.5,45.0
Wisconsin,2017-01-01,11972.38,11883.38,396282835.32,253036587.85,2017,508.1,49280.9,1.0,72.0,51973.0,5.0,50.0
Wisconsin,2018-01-01,12906.83,12493.33,383001604.4,239184107.89,2018,498.57,46237.79,1.0,68.0,48787.0,5.0,50.0
Wisconsin,2019-01-01,12737.11,12283.64,394405820.0,211796782.94,2019,503.66,48942.6,1.0,72.0,51618.0,5.0,50.0
Wisconsin,2020-01-01,12696.53,12541.07,387802042.29,213228328.25,2020,401.95,46451.08,1.0,68.0,51869.0,5.0,50.0
Wisconsin,2021-01-01,7798.28,4069.88,327473228.42,170906317.64,2021,42.0,37843.0,0.0,56.00000000000001,41993.0,3.0,30.0
Wisconsin,2022-01-01,7283.69,3887.41,333199661.02,177833615.97,2022,31.0,41218.0,0.0,61.0,45746.0,3.0,30.0
Wisconsin,2023-01-01,6952.94,3830.54,312193748.0,171994862.0,2023,42.0,41029.0,0.0,63.0,44901.0,2.0,20.0
Wyoming,2002-01-01,,0.0,,0.0,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2003-01-01,0.0,0.0,0.0,0.0,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2004-01-01,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2005-01-01,0.0,0.0,0.0,0.0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2006-01-01,0.0,0.0,0.0,0.0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2007-01-01,0.0,0.0,0.0,0.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2008-01-01,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2009-01-01,0.0,0.0,0.0,0.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2010-01-01,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2011-01-01,0.0,0.0,0.0,0.0,2011,,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2012-01-01,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2013-01-01,0.0,0.0,0.0,0.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2014-01-01,0.0,0.0,0.0,0.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2015-01-01,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2016-01-01,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2017-01-01,0.0,0.0,0.0,0.0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2018-01-01,0.0,0.0,0.0,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2019-01-01,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2020-01-01,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2021-01-01,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2022-01-01,0.0,0.0,0.0,0.0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,2023-01-01,0.0,0.0,0.0,0.0,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
